TICKER,Month,VOL,RETC,RETN,sprtrn,SPREAD,OSC,CAPEI,bm,pe_op_basic,pe_exi,ps,pcf,dpr,npm,opmad,roa,roe,efftax,totdebt_invcap,capital_ratio,int_totdebt,cash_lt,invt_act,rect_act,debt_ebitda,short_debt,ocf_lct,cash_debt,fcf_ocf,de_ratio,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,ptb,PEG_trailing,divyield,b_mkt,alpha,ivol,tvol
UNH,201108,2319297,-0.042515,-0.026042,-0.056791,0,0.129840067,12.486,0.496,10.241,10.655,0.52,7.56,0.118,0.05,0.086,0.152,0.192,0.372,0.319,0.252,0.042,0.307,0,0.216,1.173,0.209,0.279,0.168,0.845,1.444,17.863,0.481,0.792,0.792,263.274125,14.909,1.528,2.792,3.734,10.7454,0,0,0,1.869,0.672,0.0137,0.9317,0.0151,0.0875,0.0968
UNH,201109,1788531,-0.026042,0.040546,-0.071762,0.01,0.113616652,12.118,0.496,9.94,10.341,0.505,7.338,0.118,0.05,0.086,0.152,0.192,0.372,0.319,0.252,0.042,0.307,0,0.216,1.173,0.209,0.279,0.168,0.845,1.444,17.863,0.481,0.792,0.792,263.3774583,14.94188,1.528,2.792,3.734,10.643,0,0,0,1.814,0.652,0.0141,0.9238,0.0153,0.0875,0.0966
UNH,201110,1813872,0.040546,0.016253,0.107723,0.01,0.133361117,12.609,0.496,10.343,10.76,0.525,7.635,0.118,0.05,0.086,0.152,0.192,0.372,0.319,0.252,0.042,0.307,0,0.216,1.173,0.209,0.279,0.168,0.845,1.444,17.863,0.481,0.792,0.792,263.8579167,14.92976,1.528,2.792,3.734,10.75245,0,0,0,1.887,0.678,0.0135,0.9112,0.0147,0.0875,0.0966
UNH,201111,1444539,0.016253,0.042495,-0.005059,0.01,0.106827968,12.516,0.573,10.399,10.838,0.52,5.892,0.125,0.049,0.084,0.148,0.187,0.372,0.317,0.256,0.042,0.33,0,0.207,1.2,0.192,0.349,0.168,0.871,1.466,17.339,0.514,0.821,0.821,293.0024348,15.08868,1.507,2.765,3.716,19.7997,0,0,0,1.865,0.583,0.0133,0.903,0.0145,0.0874,0.0963
UNH,201112,1320459,0.042495,0.021902,0.008533,0.01,0.070836622,13.006,0.573,10.806,11.262,0.54,6.123,0.125,0.049,0.084,0.148,0.187,0.372,0.317,0.256,0.042,0.33,0,0.207,1.2,0.192,0.349,0.168,0.871,1.466,17.339,0.514,0.821,0.821,293.0551304,15.05312,1.507,2.765,3.716,19.7566,0,0,0,1.938,0.606,0.0128,0.8991,0.0142,0.0872,0.096
UNH,201201,1568220,0.021902,0.076463,0.043583,0.01,0.069318401,13.291,0.573,11.043,11.509,0.552,6.257,0.125,0.049,0.084,0.148,0.187,0.372,0.317,0.256,0.042,0.33,0,0.207,1.2,0.192,0.349,0.168,0.871,1.466,17.339,0.514,0.821,0.821,293.1561739,15.04644,1.507,2.765,3.716,19.71475,0,0,0,1.981,0.62,0.0126,0.8857,0.0136,0.0868,0.0954
UNH,201202,1324498,0.076463,0.060135,0.040589,0.01,0.08161435,13.721,0.537,11.59,11.786,0.572,8.361,0.127,0.05,0.083,0.146,0.19,0.354,0.299,0.274,0.044,0.303,0,0.224,1.214,0.084,0.291,0.176,0.847,1.4,16.76,0.502,0.851,0.851,275.1935833,15.98408,1.556,2.615,3.6,39.7647619,0,0,0,2.059,0.46,0.0117,0.8857,0.0137,0.0869,0.0954
UNH,201203,1398760,0.060135,-0.047336,0.031332,0.01,0.089582626,14.506,0.537,12.254,12.461,0.605,8.839,0.127,0.05,0.083,0.146,0.19,0.354,0.299,0.274,0.044,0.303,0,0.224,1.214,0.084,0.291,0.176,0.847,1.4,16.76,0.502,0.851,0.851,276.3359583,16.01588,1.556,2.615,3.6,39.67380952,0,0,0,2.177,0.486,0.011,0.8757,0.0128,0.0853,0.0938
UNH,201204,1338961,-0.047336,-0.006768,-0.007497,0.01,0.059839715,13.79,0.537,11.674,11.871,0.575,8.403,0.127,0.05,0.083,0.146,0.19,0.354,0.299,0.274,0.044,0.303,0,0.224,1.214,0.084,0.291,0.176,0.847,1.4,16.76,0.502,0.851,0.851,276.5045833,16.01256,1.556,2.615,3.6,39.725,0,0,0,2.069,0.463,0.0116,0.877,0.0126,0.0853,0.0939
UNH,201205,1151998,-0.006768,0.052761,-0.062651,0.01,0.056302672,13.605,0.474,11.382,11.595,0.558,6.201,0.132,0.05,0.083,0.144,0.188,0.354,0.31,0.266,0.045,0.333,0,0.209,1.224,0.143,0.358,0.176,0.88,1.47,16,0.527,0.843,0.843,276.55676,15.83928,1.494,2.709,3.691,23.96033333,0,0,0,2.005,0.443,0.0117,0.8601,0.012,0.0845,0.0928
UNH,201206,1654316,0.052761,-0.126667,0.039555,0.01,0.091452991,14.271,0.474,11.939,12.162,0.585,6.505,0.132,0.05,0.083,0.144,0.188,0.354,0.31,0.266,0.045,0.333,0,0.209,1.224,0.143,0.358,0.176,0.88,1.47,16,0.527,0.843,0.843,275.40716,15.82564,1.494,2.709,3.691,23.98095238,0,0,0,2.103,0.465,0.0145,0.8542,0.0123,0.0844,0.0926
UNH,201207,1652813,-0.126667,0.06283,0.012598,0.01,0.102955569,12.464,0.474,10.427,10.622,0.511,5.681,0.132,0.05,0.083,0.144,0.188,0.354,0.31,0.266,0.045,0.333,0,0.209,1.224,0.143,0.358,0.176,0.88,1.47,16,0.527,0.843,0.843,274.98228,15.84132,1.494,2.709,3.691,24.02609524,0,0,0,1.837,0.406,0.0166,0.8485,0.0115,0.0848,0.0928
UNH,201208,1200019,0.06283,0.024355,0.019763,0.01,0.067955801,13.062,0.49,10.817,11.014,0.53,5.434,0.139,0.05,0.082,0.143,0.187,0.354,0.313,0.271,0.046,0.335,0,0.201,1.239,0.134,0.384,0.176,0.902,1.491,15.267,0.531,0.839,0.839,275.77648,16.0764,1.484,2.697,3.697,42.38461905,0,0,0,1.909,0.559,0.0157,0.8501,0.0117,0.0848,0.0929
UNH,201209,1339102,0.024355,0.010648,0.024236,0.01,0.062082657,13.329,0.49,11.038,11.239,0.541,5.545,0.139,0.05,0.082,0.143,0.187,0.354,0.313,0.271,0.046,0.335,0,0.201,1.239,0.134,0.384,0.176,0.902,1.491,15.267,0.531,0.839,0.839,275.45208,16.09332,1.484,2.697,3.697,42.38204762,0,0,0,1.948,0.57,0.0153,0.8516,0.0114,0.0847,0.0929
UNH,201210,1076001,0.010648,-0.02875,-0.019789,0.01,0.04125,13.324,0.49,11.155,11.359,0.541,5.543,0.139,0.05,0.082,0.143,0.187,0.354,0.313,0.271,0.046,0.335,0,0.201,1.239,0.134,0.384,0.176,0.902,1.491,15.267,0.531,0.839,0.839,275.86356,16.07712,1.484,2.697,3.697,43.20342857,0,0,0,1.947,0.576,0.0152,0.8486,0.0109,0.0841,0.0923
UNH,201211,1379749,-0.02875,0.001149,0.002847,0.01,0.104798676,12.803,0.539,10.166,10.36,0.516,10.984,0.14,0.051,0.086,0.147,0.194,0.354,0.312,0.274,0.048,0.312,0,0.213,1.198,0.121,0.195,0.176,0.793,1.448,15.43,0.508,0.829,0.829,275.2347917,17.16756,1.509,2.681,3.692,-5.601809524,0,0,0,1.838,0.51,0.0156,0.8446,0.0109,0.0842,0.0922
UNH,201212,940789,0.001149,0.017883,0.007068,0.01,0.03539823,12.768,0.539,10.138,10.331,0.514,10.954,0.14,0.051,0.086,0.147,0.194,0.354,0.312,0.274,0.048,0.312,0,0.213,1.198,0.121,0.195,0.176,0.793,1.448,15.43,0.508,0.829,0.829,275.017875,17.14588,1.509,2.681,3.692,-5.604904762,0,0,0,1.833,0.508,0.0157,0.8161,0.0104,0.0837,0.0911
UNH,201301,1610679,0.017883,-0.031878,0.050428,0.01,0.088389784,12.996,0.539,10.32,10.516,0.523,11.15,0.14,0.051,0.086,0.147,0.194,0.354,0.312,0.274,0.048,0.312,0,0.213,1.198,0.121,0.195,0.176,0.793,1.448,15.43,0.508,0.829,0.829,274.9560833,17.1508,1.509,2.681,3.692,-6.233571429,0,0,0,1.866,0.517,0.0154,0.8147,0.0098,0.0835,0.0909
UNH,201302,1205141,-0.031878,0.074322,0.011061,0.01,0.088306829,12.394,0.608,9.935,10.123,0.495,7.656,0.148,0.05,0.084,0.142,0.178,0.359,0.354,0.311,0.045,0.24,0,0.266,1.586,0.162,0.264,0.15,0.85,1.526,14.642,0.422,0.776,0.776,275.076087,15.9768,1.487,2.337,3.548,8.96205,0,0,0,1.629,0.567,0.0159,0.8146,0.0099,0.0835,0.0909
UNH,201303,1098310,0.074322,0.047544,0.035988,0.01,0.067995106,13.265,0.608,10.634,10.835,0.53,8.195,0.148,0.05,0.084,0.142,0.178,0.359,0.354,0.311,0.045,0.24,0,0.266,1.586,0.162,0.264,0.15,0.85,1.526,14.642,0.422,0.776,0.776,277.355087,15.9958,1.487,2.337,3.548,9.2171,0,0,0,1.744,0.607,0.0149,0.8168,0.01,0.0835,0.0909
UNH,201304,1573849,0.047544,0.045053,0.018086,0.01,0.074920741,13.896,0.608,11.139,11.35,0.555,8.585,0.148,0.05,0.084,0.142,0.178,0.359,0.354,0.311,0.045,0.24,0,0.266,1.586,0.162,0.264,0.15,0.85,1.526,14.642,0.422,0.776,0.776,277.2457826,15.99868,1.487,2.337,3.548,9.2652,0,0,0,1.827,0.636,0.0142,0.8179,0.0103,0.0834,0.0909
UNH,201305,1198140,0.045053,0.049976,0.020763,0.01,0.091649369,14.474,0.588,12.021,12.209,0.562,13.822,0.163,0.047,0.08,0.14,0.175,0.359,0.338,0.298,0.044,0.279,0,0.236,1.449,0.139,0.173,0.15,0.757,1.488,13.71,0.476,0.813,0.813,271.2307917,16.15332,1.471,2.542,3.711,9.94445,0,0,0,1.875,0.856,0.0136,0.8192,0.0098,0.0829,0.0905
UNH,201306,1039201,0.049976,0.112553,-0.014999,0.01,0.06627978,15.133,0.588,12.568,12.764,0.588,14.45,0.163,0.047,0.08,0.14,0.175,0.359,0.338,0.298,0.044,0.279,0,0.236,1.449,0.139,0.173,0.15,0.757,1.488,13.71,0.476,0.813,0.813,269.379125,16.15076,1.471,2.542,3.711,9.7998,0,0,0,1.96,0.895,0.0171,0.8139,0.0102,0.0829,0.0904
UNH,201307,1165502,0.112553,-0.015237,0.049462,0.02,0.104049417,16.836,0.588,13.983,14.201,0.654,16.077,0.163,0.047,0.08,0.14,0.175,0.359,0.338,0.298,0.044,0.279,0,0.236,1.449,0.139,0.173,0.15,0.757,1.488,13.71,0.476,0.813,0.813,269.130375,16.15412,1.471,2.542,3.711,9.90165,0,0,0,2.181,0.996,0.0154,0.8155,0.0102,0.0829,0.0904
UNH,201308,704113,-0.015237,0.002091,-0.031298,0.01,0.027181489,16.232,0.508,13.434,13.639,0.624,18.649,0.171,0.046,0.079,0.137,0.171,0.359,0.346,0.312,0.043,0.25,0,0.267,1.518,0.125,0.148,0.15,0.686,1.496,13.505,0.441,0.803,0.803,256.054375,15.8708,1.479,2.512,3.752,10.2781,0,0,0,2.18,1.102,0.0156,0.8117,0.0105,0.0828,0.0902
UNH,201309,890137,0.002091,-0.046781,0.029749,0.01,0.064376484,16.202,0.508,13.41,13.614,0.623,18.616,0.171,0.046,0.079,0.137,0.171,0.359,0.346,0.312,0.043,0.25,0,0.267,1.518,0.125,0.148,0.15,0.686,1.496,13.505,0.441,0.803,0.803,256.2957083,15.89708,1.479,2.512,3.752,10.34945,0,0,0,2.176,1.1,0.0156,0.8073,0.0097,0.0822,0.0897
UNH,201310,1542916,-0.046781,0.091122,0.044596,0.01,0.120861412,15.444,0.508,12.783,12.977,0.594,17.745,0.171,0.046,0.079,0.137,0.171,0.359,0.346,0.312,0.043,0.25,0,0.267,1.518,0.125,0.148,0.15,0.686,1.496,13.505,0.441,0.803,0.803,256.2756667,15.91388,1.479,2.512,3.752,10.29435,0,0,0,2.074,1.049,0.0164,0.8007,0.0093,0.0824,0.0897
UNH,201311,774278,0.091122,0.014769,0.028049,0.01,0.079081633,16.328,0.474,13.844,14.079,0.624,9.86,0.183,0.045,0.077,0.135,0.166,0.359,0.354,0.322,0.041,0.234,0,0.289,1.599,0.119,0.28,0.15,0.833,1.532,13.152,0.417,0.788,0.788,249.0810417,15.90764,1.474,2.494,3.804,13.58495238,0,0,0,2.212,1.36,0.015,0.8035,0.0095,0.0825,0.0898
UNH,201312,878458,0.014769,-0.040106,0.023563,0.01,0.064010624,16.508,0.474,13.996,14.234,0.631,9.968,0.183,0.045,0.077,0.135,0.166,0.359,0.354,0.322,0.041,0.234,0,0.289,1.599,0.119,0.28,0.15,0.833,1.532,13.152,0.417,0.788,0.788,249.3152083,15.9198,1.474,2.494,3.804,13.56542857,0,0,0,2.236,1.375,0.0149,0.8024,0.0094,0.0825,0.0898
UNH,201401,1115865,-0.040106,0.069037,-0.035583,0.01,0.0726342,15.846,0.474,13.435,13.664,0.606,9.569,0.183,0.045,0.077,0.135,0.166,0.359,0.354,0.322,0.041,0.234,0,0.289,1.599,0.119,0.28,0.15,0.833,1.532,13.152,0.417,0.788,0.788,249.39975,15.91304,1.474,2.494,3.804,13.55542857,0,0,0,2.147,1.32,0.0155,0.8035,0.0089,0.0822,0.0896
UNH,201402,1007271,0.069037,0.064708,0.043117,0.01,0.097450498,15.442,0.456,13.823,14.049,0.624,10.933,0.188,0.046,0.079,0.135,0.166,0.364,0.35,0.317,0.042,0.19,0,0.346,1.533,0.117,0.251,0.144,0.813,1.51,13.592,0.33,0.731,0.731,266.772,14.80664,1.505,2.54,3.81,7.932142857,0,0,0,2.252,1.353,0.0145,0.802,0.0103,0.0796,0.0872
UNH,201403,1044794,0.064708,-0.084766,0.006932,0.01,0.076716673,16.385,0.456,14.667,14.907,0.662,11.601,0.188,0.046,0.079,0.135,0.166,0.364,0.35,0.317,0.042,0.19,0,0.346,1.533,0.117,0.251,0.144,0.813,1.51,13.592,0.33,0.731,0.731,268.5123478,14.828,1.505,2.54,3.81,7.943238095,0,0,0,2.389,1.435,0.0137,0.7973,0.01,0.0792,0.0867
UNH,201404,1127256,-0.084766,0.061167,0.006201,0.01,0.09728145,14.919,0.456,13.424,13.644,0.603,10.563,0.188,0.046,0.079,0.135,0.166,0.364,0.35,0.317,0.042,0.19,0,0.346,1.533,0.117,0.251,0.144,0.813,1.51,13.592,0.33,0.731,0.731,268.467913,14.83228,1.505,2.54,3.81,7.945809524,0,0,0,2.175,1.314,0.0149,0.8033,0.0093,0.0793,0.0869
UNH,201405,735622,0.061167,0.031332,0.02103,0.01,0.05877182,16.078,0.426,14.4,14.638,0.63,10.622,0.202,0.045,0.077,0.134,0.163,0.364,0.349,0.318,0.041,0.201,0,0.333,1.532,0.107,0.26,0.144,0.818,1.531,13.823,0.349,0.749,0.749,233.367125,14.95448,1.508,2.577,3.868,10.97480952,0,0,0,2.27,1.77,0.0141,0.8011,0.0092,0.0792,0.0868
UNH,201406,756275,0.031332,-0.008563,0.019058,0.01,0.053088685,16.506,0.426,14.783,15.028,0.647,10.904,0.202,0.045,0.077,0.134,0.163,0.364,0.349,0.318,0.041,0.201,0,0.333,1.532,0.107,0.26,0.144,0.818,1.531,13.823,0.349,0.749,0.749,231.9082917,14.92892,1.508,2.577,3.868,10.95014286,0,0,0,2.33,1.817,0.0183,0.8015,0.0089,0.0791,0.0867
UNH,201407,876952,-0.008563,0.069463,-0.01508,0.02,0.061690315,16.365,0.426,14.656,14.899,0.641,10.811,0.202,0.045,0.077,0.134,0.163,0.364,0.349,0.318,0.041,0.201,0,0.333,1.532,0.107,0.26,0.144,0.818,1.531,13.823,0.349,0.749,0.749,231.7204167,14.93736,1.508,2.577,3.868,10.92895238,0,0,0,2.31,1.801,0.0185,0.8011,0.009,0.0791,0.0867
UNH,201408,690940,0.069463,-0.000635,0.037655,0.01,0.085602215,17.002,0.439,15.618,15.875,0.668,12.231,0.218,0.044,0.077,0.135,0.162,0.364,0.347,0.313,0.04,0.189,0,0.356,1.511,0.122,0.235,0.144,0.797,1.537,14.483,0.321,0.74,0.74,230.7065417,14.99048,1.51,2.606,3.888,10.6757619,0,0,0,2.41,2.264,0.0173,0.8094,0.0095,0.0788,0.0867
UNH,201409,670613,-0.000635,0.101565,-0.015514,0.01,0.029333333,16.917,0.439,15.541,15.797,0.665,12.17,0.218,0.044,0.077,0.135,0.162,0.364,0.347,0.313,0.04,0.189,0,0.356,1.511,0.122,0.235,0.144,0.797,1.537,14.483,0.321,0.74,0.74,230.7345417,14.98736,1.51,2.606,3.888,10.61280952,0,0,0,2.398,2.253,0.0174,0.8113,0.0089,0.0783,0.0862
UNH,201410,1083550,0.101565,0.038101,0.023201,0.01,0.135248921,18.635,0.439,17.119,17.401,0.733,13.406,0.218,0.044,0.077,0.135,0.162,0.364,0.347,0.313,0.04,0.189,0,0.356,1.511,0.122,0.235,0.144,0.797,1.537,14.483,0.321,0.74,0.74,230.759625,15.01728,1.51,2.606,3.888,10.58947619,0,0,0,2.642,2.482,0.0158,0.8141,0.0092,0.0784,0.0864
UNH,201411,683352,0.038101,0.028744,0.024534,0.01,0.050897293,18.744,0.416,17.488,17.739,0.739,14.15,0.232,0.043,0.078,0.137,0.161,0.364,0.35,0.31,0.038,0.179,0,0.376,1.488,0.136,0.222,0.144,0.784,1.551,15.491,0.3,0.735,0.735,227.5888333,14.89152,1.519,2.642,3.936,10.56209524,0,0,0,2.743,2.362,0.0152,0.8164,0.0091,0.0784,0.0864
UNH,201412,824786,0.028744,0.051044,-0.004189,0.01,0.07112474,19.212,0.416,17.924,18.182,0.757,14.503,0.232,0.043,0.078,0.137,0.161,0.364,0.35,0.31,0.038,0.179,0,0.376,1.488,0.136,0.222,0.144,0.784,1.551,15.491,0.3,0.735,0.735,227.2155,14.87144,1.519,2.642,3.936,10.63857143,0,0,0,2.812,2.421,0.0148,0.8157,0.0091,0.0784,0.0864
UNH,201501,1007565,0.051044,0.069459,-0.031041,0.01,0.140517647,20.192,0.416,18.839,19.11,0.796,15.243,0.232,0.043,0.078,0.137,0.161,0.364,0.35,0.31,0.038,0.179,0,0.376,1.488,0.136,0.222,0.144,0.784,1.551,15.491,0.3,0.735,0.735,227.159625,14.87288,1.519,2.642,3.936,10.18052381,0,0,0,2.955,2.544,0.0141,0.8064,0.009,0.0783,0.0861
UNH,201502,761719,0.069459,0.044311,0.054893,0.01,0.087212884,20.411,0.358,19.659,19.935,0.831,13.46,0.242,0.043,0.079,0.14,0.164,0.418,0.349,0.33,0.036,0.176,0,0.414,1.481,0.08,0.263,0.153,0.811,1.619,16.625,0.302,0.769,0.769,221.2235833,14.87452,1.551,2.617,4.02,16.18180952,0,0,0,3.139,3.078,0.0132,0.8061,0.0092,0.0783,0.0861
UNH,201503,832449,0.044311,-0.058247,-0.017396,0.02,0.072195452,21.249,0.358,20.465,20.753,0.865,14.012,0.242,0.043,0.079,0.14,0.164,0.418,0.349,0.33,0.036,0.176,0,0.414,1.481,0.08,0.263,0.153,0.811,1.619,16.625,0.302,0.769,0.769,223.0654583,14.86968,1.551,2.617,4.02,16.33938095,0,0,0,3.268,3.204,0.0127,0.8113,0.0091,0.0782,0.0861
UNH,201504,868835,-0.058247,0.079084,0.008521,0.02,0.091561939,19.967,0.358,19.273,19.544,0.813,13.167,0.242,0.043,0.079,0.14,0.164,0.418,0.349,0.33,0.036,0.176,0,0.414,1.481,0.08,0.263,0.153,0.811,1.619,16.625,0.302,0.769,0.769,222.91925,14.87304,1.551,2.617,4.02,16.38338095,0,0,0,3.071,3.017,0.0135,0.8114,0.009,0.0783,0.0862
UNH,201505,722605,0.079084,0.01905,0.010491,0.01,0.066882955,21.857,0.301,19.546,19.837,0.851,12.84,0.243,0.044,0.081,0.145,0.172,0.418,0.357,0.319,0.035,0.176,0,0.401,1.417,0.132,0.28,0.153,0.827,1.629,17.862,0.291,0.754,0.754,221.15425,15.05272,1.551,2.742,4.143,12.93338095,0,0,0,3.372,2.47,0.0125,0.8125,0.0086,0.0779,0.0858
UNH,201506,1064491,0.01905,-0.004918,-0.021012,0.02,0.055081967,22.182,0.301,19.837,20.132,0.863,13.031,0.243,0.044,0.081,0.145,0.172,0.418,0.357,0.319,0.035,0.176,0,0.401,1.417,0.132,0.28,0.153,0.827,1.629,17.862,0.291,0.754,0.754,219.5183333,15.02032,1.551,2.742,4.143,13.01171429,0,0,0,3.422,2.507,0.0164,0.8078,0.0089,0.0778,0.0857
UNH,201507,950358,-0.004918,-0.046952,0.019742,0.03,0.065733114,22.112,0.301,19.74,20.033,0.861,12.99,0.243,0.044,0.081,0.145,0.172,0.418,0.357,0.319,0.035,0.176,0,0.401,1.417,0.132,0.28,0.153,0.827,1.629,17.862,0.291,0.754,0.754,219.2929583,15.03188,1.551,2.742,4.143,13.03809524,0,0,0,3.411,2.494,0.0165,0.8085,0.0089,0.0778,0.0857
UNH,201508,842775,-0.046952,0.007001,-0.062581,0.02,0.134140017,20.714,0.3,18.135,18.424,0.798,12.176,0.254,0.044,0.081,0.147,0.177,0.418,0.362,0.321,0.034,0.178,0,0.41,1.403,0.138,0.274,0.153,0.832,1.671,18.548,0.292,0.761,0.761,212.3362083,14.87896,1.566,2.801,4.254,13.22090476,0,0,0,3.162,2.166,0.0173,0.8024,0.0085,0.0775,0.0854
UNH,201509,943736,0.007001,0.015257,-0.026443,0.01,0.099818981,20.77,0.3,18.183,18.473,0.8,12.209,0.254,0.044,0.081,0.147,0.177,0.418,0.362,0.321,0.034,0.178,0,0.41,1.403,0.138,0.274,0.153,0.832,1.671,18.548,0.292,0.761,0.761,212.331625,14.91992,1.566,2.801,4.254,13.44252381,0,0,0,3.17,2.172,0.0172,0.8019,0.0085,0.0775,0.0854
UNH,201510,1059592,0.015257,-0.043046,0.082983,0.04,0.086432331,21.086,0.3,18.461,18.755,0.813,12.395,0.254,0.044,0.081,0.147,0.177,0.418,0.362,0.321,0.034,0.178,0,0.41,1.403,0.138,0.274,0.153,0.832,1.671,18.548,0.292,0.761,0.761,212.358875,14.97076,1.566,2.801,4.254,14.33666667,0,0,0,3.218,2.205,0.017,0.7945,0.0085,0.0776,0.0854
UNH,201511,820985,-0.043046,0.048177,0.000505,0.01,0.071510957,19.876,0.332,17.611,17.89,0.731,12.408,0.273,0.042,0.077,0.146,0.177,0.418,0.409,0.359,0.032,0.165,0,0.434,1.659,0.148,0.245,0.153,0.83,1.834,16.62,0.279,0.763,0.763,206.659125,14.8652,1.564,2.806,4.505,19.17736364,0,0,0,2.927,2.799,0.0177,0.7873,0.0086,0.0775,0.0851
UNH,201512,761477,0.048177,-0.021081,-0.01753,0.01,0.040972458,20.746,0.332,18.381,18.673,0.763,12.95,0.273,0.042,0.077,0.146,0.177,0.418,0.409,0.359,0.032,0.165,0,0.434,1.659,0.148,0.245,0.153,0.83,1.834,16.62,0.279,0.763,0.763,206.6497917,14.84612,1.564,2.806,4.505,19.414,0,0,0,3.055,2.921,0.017,0.7845,0.0091,0.0775,0.0851
UNH,201601,883455,-0.021081,0.034213,-0.050735,0.03,0.064692602,20.308,0.332,17.994,18.279,0.747,12.677,0.273,0.042,0.077,0.146,0.177,0.418,0.409,0.359,0.032,0.165,0,0.434,1.659,0.148,0.245,0.153,0.83,1.834,16.62,0.279,0.763,0.763,206.7309583,14.79572,1.564,2.806,4.505,19.22804545,0,0,0,2.99,2.86,0.0174,0.7815,0.009,0.0774,0.085
UNH,201602,723385,0.034213,0.086482,-0.004128,0.02,0.094962217,20.419,0.334,19.525,19.817,0.721,11.625,0.307,0.037,0.07,0.129,0.162,0.426,0.527,0.429,0.032,0.17,0,0.421,2.524,0.207,0.227,0.128,0.84,2.244,13.951,0.301,0.738,0.738,199.7962083,13.99834615,1.589,2.579,4.644,14.23061905,0,0,0,3.026,4.49,0.0168,0.7904,0.0097,0.0768,0.0846
UNH,201603,708585,0.086482,0.021567,0.065991,0.01999,0.067726925,22.1,0.334,21.131,21.448,0.78,12.581,0.307,0.037,0.07,0.129,0.162,0.426,0.527,0.429,0.032,0.17,0,0.421,2.524,0.207,0.227,0.128,0.84,2.244,13.951,0.301,0.738,0.738,201.82825,14.04953846,1.589,2.579,4.644,13.64195238,0,0,0,3.275,4.859,0.0155,0.7913,0.0095,0.0767,0.0846
UNH,201604,712534,0.021567,0.015112,0.002699,0.01999,0.065006156,22.565,0.334,21.587,21.91,0.796,12.846,0.307,0.037,0.07,0.129,0.162,0.426,0.527,0.429,0.032,0.17,0,0.421,2.524,0.207,0.227,0.128,0.84,2.244,13.951,0.301,0.738,0.738,201.8285833,14.06407692,1.589,2.579,4.644,13.67942857,0,0,0,3.344,4.964,0.0152,0.7988,0.0105,0.075,0.0832
UNH,201605,555423,0.015112,0.061008,0.015329,0.00999,0.037405551,23.004,0.311,21.184,21.49,0.766,12.983,0.317,0.036,0.068,0.131,0.168,0.426,0.491,0.41,0.031,0.159,0,0.444,2.198,0.187,0.237,0.128,0.836,2.126,12.615,0.277,0.745,0.745,209.1381667,14.75311538,1.547,2.814,4.91,20.43561905,0,0,0,3.324,3.211,0.015,0.7991,0.0105,0.075,0.0832
UNH,201606,764638,0.061008,0.014164,0.000906,0.01,0.04723796,24.3,0.311,22.377,22.701,0.809,13.715,0.317,0.036,0.068,0.131,0.168,0.426,0.491,0.41,0.031,0.159,0,0.444,2.198,0.187,0.237,0.128,0.836,2.126,12.615,0.277,0.745,0.745,207.2055,14.7565,1.547,2.814,4.91,20.71195238,0,0,0,3.511,3.392,0.0177,0.7954,0.0105,0.075,0.0831
UNH,201607,711910,0.014164,-0.04993,0.03561,0.01,0.02674581,24.645,0.311,22.694,23.023,0.821,13.909,0.317,0.036,0.068,0.131,0.168,0.426,0.491,0.41,0.031,0.159,0,0.444,2.198,0.187,0.237,0.128,0.836,2.126,12.615,0.277,0.745,0.745,206.924375,14.757,1.547,2.814,4.91,20.82928571,0,0,0,3.561,3.44,0.0175,0.7909,0.0102,0.0749,0.0829
UNH,201608,505240,-0.04993,0.033627,-0.001219,0.02001,0.054832709,23.191,0.292,20.963,21.291,0.736,12.569,0.328,0.035,0.066,0.127,0.168,0.426,0.522,0.432,0.031,0.15,0,0.459,2.405,0.193,0.234,0.128,0.84,2.253,11.432,0.265,0.729,0.729,193.8273333,15.058,1.541,2.811,5.086,14.43938095,0,0,0,3.302,3.105,0.0184,0.791,0.0103,0.0749,0.0829
UNH,201609,675324,0.033627,0.0095,-0.001234,0.00999,0.052999929,23.865,0.292,21.572,21.909,0.757,12.934,0.328,0.035,0.066,0.127,0.168,0.426,0.522,0.432,0.031,0.15,0,0.459,2.405,0.193,0.234,0.128,0.84,2.253,11.432,0.265,0.729,0.729,193.9767917,15.066,1.541,2.811,5.086,14.35666667,0,0,0,3.398,3.195,0.0179,0.7846,0.0099,0.0745,0.0824
UNH,201610,820245,0.0095,0.124637,-0.019426,0.03,0.081016062,24.091,0.292,21.777,22.117,0.764,13.057,0.328,0.035,0.066,0.127,0.168,0.426,0.522,0.432,0.031,0.15,0,0.459,2.405,0.193,0.234,0.128,0.84,2.253,11.432,0.265,0.729,0.729,194.0807083,15.07965385,1.541,2.811,5.086,13.43909524,0,0,0,3.43,3.225,0.0177,0.7873,0.0097,0.0743,0.0823
UNH,201611,961918,0.124637,0.010864,0.034174,0.00999,0.130179375,26.585,0.301,23.012,23.386,0.833,10.241,0.327,0.036,0.067,0.124,0.173,0.426,0.518,0.425,0.032,0.163,0,0.443,2.324,0.202,0.314,0.128,0.884,2.255,11.531,0.28,0.716,0.716,188.0390417,15.00980769,1.532,2.833,5.059,28.64919048,0,0,0,3.754,2.712,0.0158,0.7845,0.0094,0.074,0.082
